"Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics."
WSM,WSM,Samoa,Samoa,Samoa,Samoa,3.459204870298287e-4,3.459204870298287e-4,3.459204870298287e-4,3.459204870298287e-4,3.459204870298287e-4,3.459204870298287e-4,0.023548216821935457,0.023548216821935457,0.023548216821935457,0.023548216821935457,0.003193138338130948,0.003193138338130948,2.86965940749866e-4,2.86965940749866e-4,0.02360567491539176,0.02360567491539176,0.02360567491539176,0.02360567491539176,5.895454627996268e-5,5.895454627996268e-5,5.895454627996268e-5,5.895454627996268e-5,5.895454627996268e-5,5.895454627996268e-5,-5.745809345630154e-5,-5.745809345630154e-5,-5.745809345630154e-5,-5.745809345630154e-5,5.895454627996268e-5,5.895454627996268e-5
RWA,RWA,Rwanda,Rwanda,Rwanda,Rwanda,3.360031288225858e-4,3.360031288225858e-4,3.360031288225858e-4,3.360031288225858e-4,3.360031288225858e-4,3.360031288225858e-4,0.0236165847672627,0.0236165847672627,0.0236165847672627,0.0236165847672627,0.0032096139927521275,0.0032096139927521275,2.86965940749866e-4,2.86965940749866e-4,0.02360567491539176,0.02360567491539176,0.02360567491539176,0.02360567491539176,4.903718807271982e-5,4.903718807271982e-5,4.903718807271982e-5,4.903718807271982e-5,4.903718807271982e-5,4.903718807271982e-5,1.0909851870941761e-5,1.0909851870941761e-5,1.0909851870941761e-5,1.0909851870941761e-5,4.903718807271982e-5,4.903718807271982e-5
GUY,GUY,Guyana,Guyana,Guyana,Guyana,3.341685547145164e-4,3.341685547145164e-4,3.341685547145164e-4,3.341685547145164e-4,3.341685547145164e-4,3.341685547145164e-4,0.023644577732872176,0.023644577732872176,0.023644577732872176,0.023644577732872176,0.0032253553812338727,0.0032253553812338727,2.86965940749866e-4,2.86965940749866e-4,0.02360567491539176,0.02360567491539176,0.02360567491539176,0.02360567491539176,4.7202613964650374e-5,4.7202613964650374e-5,4.7202613964650374e-5,4.7202613964650374e-5,4.7202613964650374e-5,4.7202613964650374e-5,3.8902817480417073e-5,3.8902817480417073e-5,3.8902817480417073e-5,3.8902817480417073e-5,4.7202613964650374e-5,4.7202613964650374e-5
MDV,MDV,Maldives,Maldives,Maldives,Maldives,2.4153320783445805e-4,2.4153320783445805e-4,2.4153320783445805e-4,2.4153320783445805e-4,2.4153320783445805e-4,2.4153320783445805e-4,0.023580160718166307,0.023580160718166307,0.023580160718166307,0.023580160718166307,0.0032032441875205556,0.0032032441875205556,2.86965940749866e-4,2.86965940749866e-4,0.02360567491539176,0.02360567491539176,0.02360567491539176,0.02360567491539176,-4.543273291540795e-5,-4.543273291540795e-5,-4.543273291540795e-5,-4.543273291540795e-5,-4.543273291540795e-5,-4.543273291540795e-5,-2.5514197225452034e-5,-2.5514197225452034e-5,-2.5514197225452034e-5,-2.5514197225452034e-5,4.543273291540795e-5,4.543273291540795e-5
BEN,BEN,Benin,Benin,Benin,Benin,2.4368646871405453e-4,2.4368646871405453e-4,2.4368646871405453e-4,2.4368646871405453e-4,2.4368646871405453e-4,2.4368646871405453e-4,0.023603861836607662,0.023603861836607662,0.023603861836607662,0.023603861836607662,0.0032078601263251746,0.0032078601263251746,2.86965940749866e-4,2.86965940749866e-4,0.02360567491539176,0.02360567491539176,0.02360567491539176,0.02360567491539176,-4.327947203581147e-5,-4.327947203581147e-5,-4.327947203581147e-5,-4.327947203581147e-5,-4.327947203581147e-5,-4.327947203581147e-5,-1.8130787840971163e-6,-1.8130787840971163e-6,-1.8130787840971163e-6,-1.8130787840971163e-6,4.327947203581147e-5,4.327947203581147e-5
BRA,BRA,Brazil,Brazil,Brazil,Brazil,2.519720761838982e-4,2.519720761838982e-4,2.519720761838982e-4,2.519720761838982e-4,2.519720761838982e-4,2.519720761838982e-4,0.023566844472137284,0.023566844472137284,0.023566844472137284,0.023566844472137284,0.0031965776895287253,0.0031965776895287253,2.86965940749866e-4,2.86965940749866e-4,0.02360567491539176,0.02360567491539176,0.02360567491539176,0.02360567491539176,-3.499386456596779e-5,-3.499386456596779e-5,-3.499386456596779e-5,-3.499386456596779e-5,-3.499386456596779e-5,-3.499386456596779e-5,-3.8830443254474906e-5,-3.8830443254474906e-5,-3.8830443254474906e-5,-3.8830443254474906e-5,3.8830443254474906e-5,3.8830443254474906e-5
TUV,TUV,Tuvalu,Tuvalu,Tuvalu,Tuvalu,2.849129280043027e-4,2.849129280043027e-4,2.849129280043027e-4,2.849129280043027e-4,2.849129280043027e-4,2.849129280043027e-4,0.023613704594517514,0.023613704594517514,0.023613704594517514,0.023613704594517514,0.003201805241474226,0.003201805241474226,2.86965940749866e-4,2.86965940749866e-4,0.02360567491539176,0.02360567491539176,0.02360567491539176,0.02360567491539176,-2.053012745563301e-6,-2.053012745563301e-6,-2.053012745563301e-6,-2.053012745563301e-6,-2.053012745563301e-6,-2.053012745563301e-6,8.029679125755307e-6,8.029679125755307e-6,8.029679125755307e-6,8.029679125755307e-6,8.029679125755307e-6,8.029679125755307e-6
ZAF,ZAF,South Africa,South Africa,South Africa,South Africa,2.830880902056378e-4,2.830880902056378e-4,2.830880902056378e-4,2.830880902056378e-4,2.830880902056378e-4,2.830880902056378e-4,0.023605863469446983,0.023605863469446983,0.023605863469446983,0.023605863469446983,0.003221362897010474,0.003221362897010474,2.86965940749866e-4,2.86965940749866e-4,0.02360567491539176,0.02360567491539176,0.02360567491539176,0.02360567491539176,-3.877850544228205e-6,-3.877850544228205e-6,-3.877850544228205e-6,-3.877850544228205e-6,-3.877850544228205e-6,-3.877850544228205e-6,1.8855405522349988e-7,1.8855405522349988e-7,1.8855405522349988e-7,1.8855405522349988e-7,3.877850544228205e-6,3.877850544228205e-6
Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.,Subtable 9. Robust regression results.
Model,Model,Model,Model,Model,Model,Term,Term,Term,Term,Term,Term,Term,Term,Term,Term,Estimate,Estimate,Estimate,Estimate,Std.error,Std.error,Std.error,Std.error,Std.error,Std.error,Std.error,Std.error,Std.error,Std.error,Statistic,Statistic,Statistic,Statistic,Statistic,Statistic
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),0.014459545036609789,0.014459545036609789,0.014459545036609789,0.014459545036609789,0.055540081973406305,0.055540081973406305,0.055540081973406305,0.055540081973406305,0.055540081973406305,0.055540081973406305,0.055540081973406305,0.055540081973406305,0.055540081973406305,0.055540081973406305,0.2603443229257981,0.2603443229257981,0.2603443229257981,0.2603443229257981,0.2603443229257981,0.2603443229257981
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,smoking z,smoking z,smoking z,smoking z,smoking z,smoking z,smoking z,smoking z,smoking z,smoking z,0.16292898332545258,0.16292898332545258,0.16292898332545258,0.16292898332545258,0.02871678897375224,0.02871678897375224,0.02871678897375224,0.02871678897375224,0.02871678897375224,0.02871678897375224,0.02871678897375224,0.02871678897375224,0.02871678897375224,0.02871678897375224,5.6736490794417564,5.6736490794417564,5.6736490794417564,5.6736490794417564,5.6736490794417564,5.6736490794417564
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,z logGDP,z logGDP,z logGDP,z logGDP,z logGDP,z logGDP,z logGDP,z logGDP,z logGDP,z logGDP,0.10093986666576821,0.10093986666576821,0.10093986666576821,0.10093986666576821,0.04219867380648838,0.04219867380648838,0.04219867380648838,0.04219867380648838,0.04219867380648838,0.04219867380648838,0.04219867380648838,0.04219867380648838,0.04219867380648838,0.04219867380648838,2.3920151407755355,2.3920151407755355,2.3920151407755355,2.3920151407755355,2.3920151407755355,2.3920151407755355
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,z urbanisation,z urbanisation,z urbanisation,z urbanisation,z urbanisation,z urbanisation,z urbanisation,z urbanisation,z urbanisation,z urbanisation,-0.006074912899559335,-0.006074912899559335,-0.006074912899559335,-0.006074912899559335,0.03419426164577626,0.03419426164577626,0.03419426164577626,0.03419426164577626,0.03419426164577626,0.03419426164577626,0.03419426164577626,0.03419426164577626,0.03419426164577626,0.03419426164577626,-0.17765884119652336,-0.17765884119652336,-0.17765884119652336,-0.17765884119652336,-0.17765884119652336,-0.17765884119652336
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,z age65,z age65,z age65,z age65,z age65,z age65,z age65,z age65,z age65,z age65,0.5316393931581359,0.5316393931581359,0.5316393931581359,0.5316393931581359,0.04211967893197517,0.04211967893197517,0.04211967893197517,0.04211967893197517,0.04211967893197517,0.04211967893197517,0.04211967893197517,0.04211967893197517,0.04211967893197517,0.04211967893197517,12.62211409580669,12.62211409580669,12.62211409580669,12.62211409580669,12.62211409580669,12.62211409580669
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,WHO region factorAmericas,WHO region factorAmericas,WHO region factorAmericas,WHO region factorAmericas,WHO region factorAmericas,WHO region factorAmericas,WHO region factorAmericas,WHO region factorAmericas,WHO region factorAmericas,WHO region factorAmericas,-0.20265603458545176,-0.20265603458545176,-0.20265603458545176,-0.20265603458545176,0.07860571383893367,0.07860571383893367,0.07860571383893367,0.07860571383893367,0.07860571383893367,0.07860571383893367,0.07860571383893367,0.07860571383893367,0.07860571383893367,0.07860571383893367,-2.578133632889618,-2.578133632889618,-2.578133632889618,-2.578133632889618,-2.578133632889618,-2.578133632889618
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,WHO region factorEastern Mediterranean,WHO region factorEastern Mediterranean,WHO region factorEastern Mediterranean,WHO region factorEastern Mediterranean,WHO region factorEastern Mediterranean,WHO region factorEastern Mediterranean,WHO region factorEastern Mediterranean,WHO region factorEastern Mediterranean,WHO region factorEastern Mediterranean,WHO region factorEastern Mediterranean,-0.07772916712282163,-0.07772916712282163,-0.07772916712282163,-0.07772916712282163,0.08752871609508298,0.08752871609508298,0.08752871609508298,0.08752871609508298,0.08752871609508298,0.08752871609508298,0.08752871609508298,0.08752871609508298,0.08752871609508298,0.08752871609508298,-0.8880418974543619,-0.8880418974543619,-0.8880418974543619,-0.8880418974543619,-0.8880418974543619,-0.8880418974543619
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,WHO region factorEuropean,WHO region factorEuropean,WHO region factorEuropean,WHO region factorEuropean,WHO region factorEuropean,WHO region factorEuropean,WHO region factorEuropean,WHO region factorEuropean,WHO region factorEuropean,WHO region factorEuropean,-0.12272218092564133,-0.12272218092564133,-0.12272218092564133,-0.12272218092564133,0.09429785814676729,0.09429785814676729,0.09429785814676729,0.09429785814676729,0.09429785814676729,0.09429785814676729,0.09429785814676729,0.09429785814676729,0.09429785814676729,0.09429785814676729,-1.301431266176097,-1.301431266176097,-1.301431266176097,-1.301431266176097,-1.301431266176097,-1.301431266176097
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,WHO region factorSouth-East Asia,WHO region factorSouth-East Asia,WHO region factorSouth-East Asia,WHO region factorSouth-East Asia,WHO region factorSouth-East Asia,WHO region factorSouth-East Asia,WHO region factorSouth-East Asia,WHO region factorSouth-East Asia,WHO region factorSouth-East Asia,WHO region factorSouth-East Asia,-0.108646327578757,-0.108646327578757,-0.108646327578757,-0.108646327578757,0.10309568628419544,0.10309568628419544,0.10309568628419544,0.10309568628419544,0.10309568628419544,0.10309568628419544,0.10309568628419544,0.10309568628419544,0.10309568628419544,0.10309568628419544,-1.0538397045950163,-1.0538397045950163,-1.0538397045950163,-1.0538397045950163,-1.0538397045950163,-1.0538397045950163
first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,first-stage robust rlm,WHO region factorWestern Pacific,WHO region factorWestern Pacific,WHO region factorWestern Pacific,WHO region factorWestern Pacific,WHO region factorWestern Pacific,WHO region factorWestern Pacific,WHO region factorWestern Pacific,WHO region factorWestern Pacific,WHO region factorWestern Pacific,WHO region factorWestern Pacific,0.03546562766192672,0.03546562766192672,0.03546562766192672,0.03546562766192672,0.08051474936887265,0.08051474936887265,0.08051474936887265,0.08051474936887265,0.08051474936887265,0.08051474936887265,0.08051474936887265,0.08051474936887265,0.08051474936887265,0.08051474936887265,0.44048609652181175,0.44048609652181175,0.44048609652181175,0.44048609652181175,0.44048609652181175,0.44048609652181175
residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),(Intercept),-0.045234467536792354,-0.045234467536792354,-0.045234467536792354,-0.045234467536792354,0.023012165258454585,0.023012165258454585,0.023012165258454585,0.023012165258454585,0.023012165258454585,0.023012165258454585,0.023012165258454585,0.023012165258454585,0.023012165258454585,0.023012165258454585,-1.965676285945034,-1.965676285945034,-1.965676285945034,-1.965676285945034,-1.965676285945034,-1.965676285945034
residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,z clean fuel deficit s10,0.037699790298749175,0.037699790298749175,0.037699790298749175,0.037699790298749175,0.025041754627671973,0.025041754627671973,0.025041754627671973,0.025041754627671973,0.025041754627671973,0.025041754627671973,0.025041754627671973,0.025041754627671973,0.025041754627671973,0.025041754627671973,1.5054771863745382,1.5054771863745382,1.5054771863745382,1.5054771863745382,1.5054771863745382,1.5054771863745382
residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,residual mismatch robust rlm,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,z PM2.5 2019,0.042550737232718946,0.042550737232718946,0.042550737232718946,0.042550737232718946,0.023700192192293728,0.023700192192293728,0.023700192192293728,0.023700192192293728,0.023700192192293728,0.023700192192293728,0.023700192192293728,0.023700192192293728,0.023700192192293728,0.023700192192293728,1.7953751972760204,1.7953751972760204,1.7953751972760204,1.7953751972760204,1.7953751972760204,1.7953751972760204
Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.,Subtable 10. Subset exclusion models.
Term,Estimate,Estimate,Robust se,Robust se,Statistic,Statistic,Statistic,P value,P value,Conf low,Conf low,Conf low,Conf high,Conf high,Se type,Se type,Se note,Sensitivity domain,Model id,Model id,Model label,Model label,Smoking variable,Smoking variable,Smoking variable,Outcome variable,Outcome variable,N,N,N,Formula,Formula,Subset,Subset,Model type
smoking z,0.29323583581161444,0.29323583581161444,0.08289833343673782,0.08289833343673782,3.5372947037034397,3.5372947037034397,3.5372947037034397,5.651923258879418e-4,5.651923258879418e-4,0.13075510227560833,0.13075510227560833,0.13075510227560833,0.45571656934762056,0.45571656934762056,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 exclude.population..1.million,S7 exclude.population..1.million,exclude population <1 million,exclude population <1 million,historical female smoking,historical female smoking,historical female smoking,female LC mort 2021,female LC mort 2021,137,137,137,outcome z ~ smoking z + z logGDP + z urbanisation + z age65 + WHO region factor,outcome z ~ smoking z + z logGDP + z urbanisation + z age65 + WHO region factor,exclude population <1 million,exclude population <1 million,first-stage
z clean fuel deficit s10,0.01750899327009066,0.01750899327009066,0.023987821145549853,0.023987821145549853,0.7299117816433642,0.7299117816433642,0.7299117816433642,0.4667374647180025,0.4667374647180025,-0.02950713617518705,-0.02950713617518705,-0.02950713617518705,0.06452512271536837,0.06452512271536837,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 resid exclude.population..1.million,S7 resid exclude.population..1.million,exclude population <1 million,exclude population <1 million,NA,NA,NA,NA,NA,135,135,135,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,exclude population <1 million,exclude population <1 million,residual mismatch
z PM2.5 2019,0.012008516230359598,0.012008516230359598,0.02583518767385941,0.02583518767385941,0.4648124248971518,0.4648124248971518,0.4648124248971518,0.6428316040878801,0.6428316040878801,-0.038628451610404846,-0.038628451610404846,-0.038628451610404846,0.06264548407112404,0.06264548407112404,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 resid exclude.population..1.million,S7 resid exclude.population..1.million,exclude population <1 million,exclude population <1 million,NA,NA,NA,NA,NA,135,135,135,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,exclude population <1 million,exclude population <1 million,residual mismatch
smoking z,0.17512059293937735,0.17512059293937735,0.054283012361859374,0.054283012361859374,3.2260662280861467,3.2260662280861467,3.2260662280861467,0.0015429557100086221,0.0015429557100086221,0.06872588871013298,0.06872588871013298,0.06872588871013298,0.2815152971686217,0.2815152971686217,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 exclude.extreme.PM2.5.p1.p99,S7 exclude.extreme.PM2.5.p1.p99,exclude extreme PM2.5 p1-p99,exclude extreme PM2.5 p1-p99,historical female smoking,historical female smoking,historical female smoking,female LC mort 2021,female LC mort 2021,159,159,159,outcome z ~ smoking z + z logGDP + z urbanisation + z age65 + WHO region factor,outcome z ~ smoking z + z logGDP + z urbanisation + z age65 + WHO region factor,exclude extreme PM2.5 p1-p99,exclude extreme PM2.5 p1-p99,first-stage
z clean fuel deficit s10,-0.005405278847044058,-0.005405278847044058,0.027087411485568196,0.027087411485568196,-0.19954947891288605,-0.19954947891288605,-0.19954947891288605,0.8420961852240892,0.8420961852240892,-0.058496605358757725,-0.058496605358757725,-0.058496605358757725,0.047686047664669606,0.047686047664669606,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 resid exclude.extreme.PM2.5.p1.p99,S7 resid exclude.extreme.PM2.5.p1.p99,exclude extreme PM2.5 p1-p99,exclude extreme PM2.5 p1-p99,NA,NA,NA,NA,NA,157,157,157,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,exclude extreme PM2.5 p1-p99,exclude extreme PM2.5 p1-p99,residual mismatch
z PM2.5 2019,0.024363549464638846,0.024363549464638846,0.02803635671963475,0.02803635671963475,0.8689984118933785,0.8689984118933785,0.8689984118933785,0.38620031491617623,0.38620031491617623,-0.030587709705845262,-0.030587709705845262,-0.030587709705845262,0.07931480863512295,0.07931480863512295,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 resid exclude.extreme.PM2.5.p1.p99,S7 resid exclude.extreme.PM2.5.p1.p99,exclude extreme PM2.5 p1-p99,exclude extreme PM2.5 p1-p99,NA,NA,NA,NA,NA,157,157,157,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,exclude extreme PM2.5 p1-p99,exclude extreme PM2.5 p1-p99,residual mismatch
smoking z,0.18152146745668726,0.18152146745668726,0.11935275192004056,0.11935275192004056,1.5208821291217158,1.5208821291217158,1.5208821291217158,0.1316109488653873,0.1316109488653873,-0.05240992630659225,-0.05240992630659225,-0.05240992630659225,0.4154528612199668,0.4154528612199668,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 exclude.high.income.countries,S7 exclude.high.income.countries,exclude high-income countries,exclude high-income countries,historical female smoking,historical female smoking,historical female smoking,female LC mort 2021,female LC mort 2021,105,105,105,outcome z ~ smoking z + z logGDP + z urbanisation + z age65 + WHO region factor,outcome z ~ smoking z + z logGDP + z urbanisation + z age65 + WHO region factor,exclude high-income countries,exclude high-income countries,first-stage
z clean fuel deficit s10,0.007613591343732573,0.007613591343732573,0.024914874418233306,0.024914874418233306,0.30558417497624485,0.30558417497624485,0.30558417497624485,0.760550196968978,0.760550196968978,-0.041219562516004705,-0.041219562516004705,-0.041219562516004705,0.05644674520346985,0.05644674520346985,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 resid exclude.high.income.countries,S7 resid exclude.high.income.countries,exclude high-income countries,exclude high-income countries,NA,NA,NA,NA,NA,104,104,104,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,exclude high-income countries,exclude high-income countries,residual mismatch
z PM2.5 2019,0.07476267978352784,0.07476267978352784,0.02334396695628636,0.02334396695628636,3.202655312335198,3.202655312335198,3.202655312335198,0.0018216401097285492,0.0018216401097285492,0.029008504549206574,0.029008504549206574,0.029008504549206574,0.1205168550178491,0.1205168550178491,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 resid exclude.high.income.countries,S7 resid exclude.high.income.countries,exclude high-income countries,exclude high-income countries,NA,NA,NA,NA,NA,104,104,104,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,exclude high-income countries,exclude high-income countries,residual mismatch
smoking z,0.17250140933134625,0.17250140933134625,0.05511148108279971,0.05511148108279971,3.1300448825205667,3.1300448825205667,3.1300448825205667,0.0021394646106858814,0.0021394646106858814,0.06448290640905882,0.06448290640905882,0.06448290640905882,0.2805199122536337,0.2805199122536337,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 exclude.low.income.countries,S7 exclude.low.income.countries,exclude low-income countries,exclude low-income countries,historical female smoking,historical female smoking,historical female smoking,female LC mort 2021,female LC mort 2021,146,146,146,outcome z ~ smoking z + z logGDP + z urbanisation + z age65 + WHO region factor,outcome z ~ smoking z + z logGDP + z urbanisation + z age65 + WHO region factor,exclude low-income countries,exclude low-income countries,first-stage
z clean fuel deficit s10,-0.01921827555896995,-0.01921827555896995,0.028480934079132287,0.028480934079132287,-0.6747768702238948,-0.6747768702238948,-0.6747768702238948,0.5009224747228653,0.5009224747228653,-0.07504090635406924,-0.07504090635406924,-0.07504090635406924,0.03660435523612933,0.03660435523612933,HC3,HC3,HC3 robust standard errors reported.,Sensitivity 7: subset influence,S7 resid exclude.low.income.countries,S7 resid exclude.low.income.countries,exclude low-income countries,exclude low-income countries,NA,NA,NA,NA,NA,144,144,144,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,primary mortality-based smoking-adjusted burden residual ~ z clean fuel deficit s10 + z PM2.5 2019,exclude low-income countries,exclude low-income countries,residual mismatch
